DB00436	Bendroflumethiazide	D00650	C07758	5	P55017	Q12791	P00915	P00918	P22748																																																																	
DB00437	Allopurinol	D00224		1	P47989																																																																					
DB00439	Cerivastatin		C07966	1	P04035																																																																					
DB00440	Trimethoprim	D00145	C01965	2	P04818	P00374																																																																				
DB00441	Gemcitabine	D02368	C07650	3	P23921	P04818	P30085																																																																			
DB00443	Betamethasone	D00244		1	P04150																																																																					
DB00445	Epirubicin		C11230	2	O14646	P11388																																																																				
DB00446	Chloramphenicol	D00104	C00918	1	P08174																																																																					
DB00448	Lansoprazole	D00355		1	P20648																																																																					
DB00449	Dipivefrin	D02349	C06963	5	P35348	P08913	P07550	P06276	P22303																																																																	
DB00450	Droperidol	D00308		2	P14416	P35348																																																																				
DB00454	Pethidine		C07128	15	P41145	Q05586	Q13224	Q12879	Q14957	O15399	P11229	P08172	P20309	P08173	P08912	P35372	Q01959	P23975	P31645																																																							
DB00455	Loratadine	D00364		1	P35367																																																																					
DB00457	Prazosin		C07368	8	P35348	P35368	P25100	Q12809	Q9H252	Q9NS40	P08913	P18089																																																														
DB00458	Imipramine		C07049	23	P23975	P31645	P28223	P35367	P35348	P25100	P11229	P08172	P20309	P08173	P08912	Q9NZV8	Q9UK17	P28335	P35368	P34969	P21728	P21918	P14416	Q12809	Q01959	P08908	P50406																																															
DB00459	Acitretin	D02754		7	P19793	P10276	P10826	P13631	P28702	P48443	P09455																																																															
DB00461	Nabumetone	D00425		2	P35354	P23219																																																																				
DB00462	Methylscopolamine bromide	D00715		3	P11229	P08172	P20309																																																																			
DB00463	Metharbital	D01382		20	P14867	P47869	P34903	P48169	P31644	Q16445	P43681	P36544	P42262	Q13002	P18505	P47870	P28472	O14764	P78334	Q8N1C3	P18507	Q99928	O00591	Q9UN88																																																		
DB00464	Sodium Tetradecyl Sulfate			2	P04070	P07225																																																																				
DB00465	Ketorolac		C07062	2	P35354	P23219																																																																				
DB00467	Enoxacin	D00310	C06979	1	P11388																																																																					
DB00468	Quinine		C06526	2	P14770	O15554																																																																				
DB00469	Tenoxicam	D01767		2	P35354	P23219																																																																				
DB00470	Dronabinol	D00306	C06972	2	P21554	P34972																																																																				
DB00471	Montelukast		C07482	2	Q9Y271	P09917																																																																				
DB00472	Fluoxetine	D00823		1	P31645																																																																					
DB00473	Hexylcaine		C14172	2	Q14524	Q9Y5Y9																																																																				
DB00474	Methohexital	D04985	C07844	1	P14867																																																																					
DB00475	Chlordiazepoxide	D00267		16	P14867	P47869	P34903	P48169	P31644	Q16445	P18505	P47870	P28472	O14764	P78334	Q8N1C3	P18507	Q99928	O00591	Q9UN88																																																						
DB00476	Duloxetine	D01179		3	P31645	P23975	Q01959																																																																			
DB00477	Chlorpromazine	D00270	C06906	26	P14416	P21728	P28223	P08908	P35348	P35368	P35367	Q12809	P21918	P35462	P21917	P28335	P41595	P25100	P08913	P18089	P18825	P11229	P20309	P17405	P62158	P02763	P19652	P50406	P34969	Q9H3N8																																												
DB00480	Lenalidomide	D04687		4	Q96SW2	O14788	P33151	P35354																																																																		
DB00481	Raloxifene		C07228	2	P03372	Q92731																																																																				
DB00482	Celecoxib	D00567	C07589	2	P35354	O15530																																																																				
DB00484	Brimonidine	D02076	C07886	3	P08913	P18089	P18825																																																																			
DB00486	Nabilone	D05099		2	P34972	P21554																																																																				
DB00487	Pefloxacin	D02306		1	P11388																																																																					
DB00489	Sotalol		C07309	3	Q12809	P08588	P07550																																																																			
DB00490	Buspirone		C06861	2	P08908	P14416																																																																				
DB00491	Miglitol	D00625	C07708	4	O43451	P10253	Q14697	Q8TET4																																																																		
DB00492	Fosinopril	D00622	C07016	1	P12821																																																																					
DB00493	Cefotaxime		C06885	7	Q4U2R8	Q8TCC7	Q9NSA0	Q9Y694	P46059	P02768	Q16348																																																															
DB00494	Entacapone	D00781	C07943	1	P21964																																																																					
DB00495	Zidovudine	D00413	C07210	1	O14746																																																																					
DB00496	Darifenacin	D01699		5	P20309	P11229	P08172	P08173	P08912																																																																	
DB00497	Oxycodone	D05312	C08018	5	P35372	P41145	P41143	P02763	P19652																																																																	
DB00498	Phenindione		C07584	1	Q9BQB6																																																																					
DB00499	Flutamide	D00586	C07653	2	P10275	P35869																																																																				
DB00500	Tolmetin		C02328	2	P35354	P23219																																																																				
DB00501	Cimetidine	D00295		1	P25021																																																																					
DB00502	Haloperidol	D00136	C01814	5	P14416	P21728	Q13224	P28223	P35462																																																																	
DB00504	Levallorphan		C07069	1	P35372																																																																					
DB00505	Tridihexethyl		C07861	3	P20309	P11229	P08172																																																																			
DB00508	Triflupromazine	D00390		5	P21728	P14416	P41595	P11229	P08172																																																																	
DB00513	Aminocaproic Acid	D00160	C02378	3	P00747	P00750	P08519																																																																			
DB00514	Dextromethorphan	D03742	C06947	22	Q99720	Q5T1J1	Q8TCU5	Q15822	P31645	O00264	P32297	P43681	P30926	P17787	P36544	P35372	P41143	P41145	P04839	P13498	P14598	P19878	Q15080	P63000	P15153	P23975																																																
DB00517	Anisotropine Methylbromide	D00232	C06830	3	P11229	P08172	P20309																																																																			
DB00518	Albendazole	D00134	C01779	2	Q71U36	P68371																																																																				
DB00519	Trandolapril	D00383		1	P12821																																																																					
DB00521	Carteolol		C06874	2	P07550	P08588																																																																				
DB00522	Bentiromide	D01346		1	P05981																																																																					
DB00523	Alitretinoin			6	P10276	P19793	P10826	P28702	P13631	P48443																																																																
DB00524	Metolazone	D00431		1	P55017																																																																					
DB00527	Cinchocaine	D00733	C07879	3	Q9Y5Y9	Q14524	P62158																																																																			
DB00530	Erlotinib	D07907		2	P00533	O75469																																																																				
DB00532	Mephenytoin	D00375		1	Q14524																																																																					
DB00533	Rofecoxib	D00568	C07590	2	P35354	P15502																																																																				
DB00534	Chlormerodrin			2	Q13621	P51649																																																																				
DB00535	Cefdinir	D00917	C08110	1	P05164																																																																					
DB00537	Ciprofloxacin	D00186	C05349	2	P11388	Q12809																																																																				
DB00539	Toremifene		C08166	1	P03372																																																																					
DB00540	Nortriptyline		C07274	24	P23975	P31645	P28223	P08908	P35367	P35348	P25100	P11229	P08172	P20309	P08173	P08912	P28335	P50406	P35368	P08913	P18089	P18825	P08588	P07550	P13945	P14416	O00264	Q99720																																														
DB00542	Benazepril		C06843	1	P12821																																																																					
DB00543	Amoxapine	D00228		44	P23975	P31645	P14416	P21728	P08913	P35348	P11229	P14867	P28223	P28335	P50406	P34969	P35462	P21917	P35367	P35368	P25100	P08172	P20309	P08173	P08912	P41595	P46098	P08908	P28222	P18089	P18825	Q9H3N8	P47869	P34903	P48169	P31644	Q16445	P18505	P47870	P28472	O14764	P78334	Q8N1C3	P18507	Q99928	O00591	Q9UN88	Q01959																										
